integer value	ROI intensity	reference intensity
2900.000000	83121.000000	  0.003480
2950.000000	83121.000000	  0.003148
3000.000000	83121.000000	  0.003314
3050.000000	83121.000000	  0.003314
3100.000000	83121.000000	  0.003314
3150.000000	83121.000000	  0.003314
3200.000000	83108.000000	  0.003314
3250.000000	83121.000000	  0.003314
3300.000000	83119.000000	  0.003314
3350.000000	83121.000000	  0.003480
3400.000000	83121.000000	  0.003480
3450.000000	83121.000000	  0.003480
3500.000000	83121.000000	  0.003480
3550.000000	83121.000000	  0.003314
3600.000000	83121.000000	  0.003314
3650.000000	83121.000000	  0.003314
3700.000000	83121.000000	  0.003480
3750.000000	83121.000000	  0.003314
3800.000000	83121.000000	  0.003314
3850.000000	83121.000000	  0.003480
3900.000000	83112.000000	  0.003480
3950.000000	82416.000000	  0.003314
4000.000000	81322.000000	  0.003480
4050.000000	78339.000000	  0.003314
4100.000000	75179.000000	  0.003480
4150.000000	71404.000000	  0.003480
4200.000000	  0.000000	  0.000000
4250.000000	  0.000000	  0.000000
4300.000000	  0.000000	  0.000000
4350.000000	  0.000000	  0.000000
4400.000000	  0.000000	  0.000000
4450.000000	  0.000000	  0.000000
4500.000000	  0.000000	  0.000000
4550.000000	  0.000000	  0.000000
4600.000000	  0.000000	  0.000000
4650.000000	  0.000000	  0.000000
4700.000000	  0.000000	  0.000000
4750.000000	  0.000000	  0.000000
4800.000000	  0.000000	  0.000000
4850.000000	  0.000000	  0.000000
4900.000000	  0.000000	  0.000000
4950.000000	  0.000000	  0.000000
5000.000000	  0.000000	  0.000000
5050.000000	  0.000000	  0.000000
5100.000000	  0.000000	  0.000000
5150.000000	  0.000000	  0.000000
5200.000000	  0.000000	  0.000000
5250.000000	  0.000000	  0.000000
5300.000000	  0.000000	  0.000000
5350.000000	  0.000000	  0.000000
5400.000000	  0.000000	  0.000000
5450.000000	  0.000000	  0.000000
5500.000000	  0.000000	  0.000000
5550.000000	  0.000000	  0.000000
5600.000000	  0.000000	  0.000000
5650.000000	  0.000000	  0.000000
5700.000000	  0.000000	  0.000000
5750.000000	  0.000000	  0.000000
5800.000000	  0.000000	  0.000000
5850.000000	  0.000000	  0.000000
5900.000000	  0.000000	  0.000000
5950.000000	  0.000000	  0.000000
6000.000000	  0.000000	  0.000000
6050.000000	  0.000000	  0.000000
6100.000000	  0.000000	  0.000000
6150.000000	  0.000000	  0.000000
6200.000000	  0.000000	  0.000000
6250.000000	  0.000000	  0.000000
6300.000000	  0.000000	  0.000000
6350.000000	  0.000000	  0.000000
6400.000000	  0.000000	  0.000000
6450.000000	  0.000000	  0.000000
6500.000000	  0.000000	  0.000000
6550.000000	  0.000000	  0.000000
6600.000000	  0.000000	  0.000000
6650.000000	  0.000000	  0.000000
6700.000000	  0.000000	  0.000000
6750.000000	  0.000000	  0.000000
6800.000000	  0.000000	  0.000000
6850.000000	  0.000000	  0.000000
6900.000000	  0.000000	  0.000000
6950.000000	  0.000000	  0.000000
7000.000000	  0.000000	  0.000000
7050.000000	  0.000000	  0.000000
7100.000000	  0.000000	  0.000000
7150.000000	  0.000000	  0.000000
7200.000000	  0.000000	  0.000000
7250.000000	  0.000000	  0.000000
7300.000000	  0.000000	  0.000000
7350.000000	  0.000000	  0.000000
7400.000000	  0.000000	  0.000000
7450.000000	  0.000000	  0.000000
7500.000000	  0.000000	  0.000000
7550.000000	  0.000000	  0.000000
7600.000000	  0.000000	  0.000000
7650.000000	  0.000000	  0.000000
7700.000000	  0.000000	  0.000000
7750.000000	  0.000000	  0.000000
7800.000000	  0.000000	  0.000000
7850.000000	  0.000000	  0.000000
