integer value	ROI intensity	reference intensity
5980.000000	  0.000000	  0.000000
6000.000000	  0.000000	  0.000000
6020.000000	  0.000000	  0.000000
6040.000000	  0.000000	  0.000000
6060.000000	  0.000000	  0.000000
6080.000000	  0.000000	  0.000000
6100.000000	  0.000000	  0.000000
6120.000000	  0.000000	  0.000000
6140.000000	  0.000000	  0.000000
6160.000000	  0.000000	  0.000000
6180.000000	  0.000000	  0.000000
6200.000000	  0.000000	  0.000000
6220.000000	  0.000000	  0.000000
6240.000000	  0.000000	  0.000000
6260.000000	  0.000000	  0.000000
6280.000000	  0.000000	  0.000000
6300.000000	  0.000000	  0.000000
6320.000000	  0.000000	  0.000000
6340.000000	  0.000000	  0.000000
6360.000000	  0.000000	  0.000000
6380.000000	  0.000000	  0.000000
6400.000000	  0.000000	  0.000000
6420.000000	  0.000000	  0.000000
6440.000000	  0.000000	  0.000000
6460.000000	  0.000000	  0.000000
6480.000000	  0.000000	  0.000000
6500.000000	  0.000000	  0.000000
6520.000000	  0.000000	  0.000000
6540.000000	  0.000000	  0.000000
6560.000000	  0.000000	  0.000000
6580.000000	  0.000000	  0.000000
6600.000000	  0.000000	  0.000000
6620.000000	  0.000000	  0.000000
6640.000000	  0.000000	  0.000000
6660.000000	  0.000000	  0.000000
6680.000000	  0.000000	  0.000000
6700.000000	  0.000000	  0.000000
6720.000000	  0.000000	  0.000000
6740.000000	  0.000000	  0.000000
6760.000000	  0.000000	  0.000000
6780.000000	  0.000000	  0.000000
6800.000000	  0.000000	  0.000000
6820.000000	  0.000000	  0.000000
6840.000000	  0.000000	  0.000000
6860.000000	  0.000000	  0.000000
6880.000000	  0.000000	  0.000000
6900.000000	  0.000000	  0.000000
6920.000000	  0.000000	  0.000000
6940.000000	  0.000000	  0.000000
6960.000000	  0.000000	  0.000000
6980.000000	  0.000000	  0.000000
7000.000000	  0.000000	  0.000000
7020.000000	  0.000000	  0.000000
7040.000000	  0.000000	  0.000000
7060.000000	  0.000000	  0.000000
7080.000000	  0.000000	  0.000000
7100.000000	  0.000000	  0.000000
7120.000000	  0.000000	  0.000000
7140.000000	  0.000000	  0.000000
7160.000000	  0.000000	  0.000000
7180.000000	  0.000000	  0.000000
7200.000000	  0.000000	  0.000000
7220.000000	  0.000000	  0.000000
7240.000000	  0.000000	  0.000000
7260.000000	  0.000000	  0.000000
7280.000000	  0.000000	  0.000000
7300.000000	  0.000000	  0.000000
7320.000000	  0.000000	  0.000000
7340.000000	  0.000000	  0.000000
7360.000000	  0.000000	  0.000000
7380.000000	  0.000000	  0.000000
7400.000000	  0.000000	  0.000000
7420.000000	  0.000000	  0.000000
7440.000000	  0.000000	  0.000000
7460.000000	  0.000000	  0.000000
7480.000000	  0.000000	  0.000000
7500.000000	  0.000000	  0.000000
7520.000000	  0.000000	  0.000000
7540.000000	  0.000000	  0.000000
7560.000000	  0.000000	  0.000000
7580.000000	  0.000000	  0.000000
7600.000000	  0.000000	  0.000000
7620.000000	  0.000000	  0.000000
7640.000000	  0.000000	  0.000000
7660.000000	  0.000000	  0.000000
7680.000000	  0.000000	  0.000000
7700.000000	  0.000000	  0.000000
7720.000000	  0.000000	  0.000000
7740.000000	  0.000000	  0.000000
7760.000000	  0.000000	  0.000000
7780.000000	  0.000000	  0.000000
7800.000000	  0.000000	  0.000000
7820.000000	  0.000000	  0.000000
7840.000000	  0.000000	  0.000000
7860.000000	  0.000000	  0.000000
7880.000000	  0.000000	  0.000000
7900.000000	  0.000000	  0.000000
7920.000000	  0.000000	  0.000000
7940.000000	  0.000000	  0.000000
7960.000000	  0.000000	  0.000000
7980.000000	  0.000000	  0.000000
